student_id,job_id,payment_tier,role,preferred_role,label,skill_coverage,avg_score_on_required,n_skills_matched,nice_to_have_coverage,edu_match,exp_match,loc_match,student_avg_skill,years_experience,n_student_skills,n_job_required,payment_tier_paid
S0088,J0009,paid,Full Stack Developer,Data Analyst,0,0.0,0.0,0,0.25,0,0,0,0.742,0.3,5,4,1
S0088,J0068,paid,Business Analyst,Data Analyst,0,0.0,0.0,0,0.5,1,0,1,0.742,0.3,5,3,1
S0088,J0003,paid,Data Engineer,Data Analyst,0,0.3333,0.78,1,0.0,1,0,0,0.742,0.3,5,3,1
S0088,J0056,paid,Data Scientist,Data Analyst,0,0.25,0.93,1,0.25,1,0,0,0.742,0.3,5,4,1
S0089,J0015,paid,Data Engineer,Business Analyst,0,0.25,0.615,2,0.25,1,1,0,0.547,6.3,9,8,1
S0089,J0045,paid,Business Analyst,Business Analyst,0,0.3333,0.68,1,0.5,1,1,0,0.547,6.3,9,3,1
S0089,J0048,paid,Frontend Engineer,Business Analyst,0,0.25,0.61,2,0.5,1,1,0,0.547,6.3,9,8,1
S0089,J0076,paid,ML Engineer,Business Analyst,0,0.3333,0.69,2,0.6667,1,1,0,0.547,6.3,9,6,1
S0089,J0049,paid,Data Scientist,Business Analyst,0,0.2,0.68,1,0.5,0,1,0,0.547,6.3,9,5,1
S0090,J0022,paid,ML Engineer,Product Manager,0,0.2,0.96,1,0.5,1,1,0,0.771,6.1,10,5,1
S0090,J0001,paid,Data Analyst,Product Manager,0,0.0,0.0,0,0.6667,1,1,0,0.771,6.1,10,8,1
S0090,J0015,paid,Data Engineer,Product Manager,0,0.375,0.8067,3,0.25,1,1,0,0.771,6.1,10,8,1
S0090,J0059,paid,Data Analyst,Product Manager,0,0.125,0.94,1,0.3333,0,1,0,0.771,6.1,10,8,1
S0090,J0047,paid,Backend Engineer,Product Manager,0,0.4,0.92,2,0.5,0,1,0,0.771,6.1,10,5,1
S0091,J0024,paid,Data Engineer,DevOps Engineer,0,0.0,0.0,0,0.0,1,1,0,0.602,3.2,5,3,1
S0091,J0056,paid,Data Scientist,DevOps Engineer,1,0.75,0.5567,3,0.0,1,1,0,0.602,3.2,5,4,1
S0091,J0001,paid,Data Analyst,DevOps Engineer,0,0.0,0.0,0,0.0,1,0,0,0.602,3.2,5,8,1
S0091,J0028,paid,Backend Engineer,DevOps Engineer,0,0.0,0.0,0,0.25,1,1,0,0.602,3.2,5,7,1
S0091,J0002,paid,Business Analyst,DevOps Engineer,0,0.1667,0.84,1,0.0,1,0,0,0.602,3.2,5,6,1
S0092,J0035,paid,Backend Engineer,Data Analyst,0,0.2,0.49,1,0.0,0,0,1,0.572,1.1,4,5,1
S0092,J0045,paid,Business Analyst,Data Analyst,0,0.0,0.0,0,0.0,1,1,0,0.572,1.1,4,3,1
S0092,J0024,paid,Data Engineer,Data Analyst,0,0.3333,0.36,1,0.0,1,1,0,0.572,1.1,4,3,1
S0092,J0011,paid,Frontend Engineer,Data Analyst,0,0.0,0.0,0,0.3333,1,0,0,0.572,1.1,4,3,1
S0092,J0078,paid,Product Manager,Data Analyst,0,0.2857,0.425,2,0.0,0,1,0,0.572,1.1,4,7,1
S0093,J0038,paid,Frontend Engineer,Product Manager,0,0.375,0.82,3,0.3333,0,1,0,0.722,4.8,10,8,1
S0093,J0028,paid,Backend Engineer,Product Manager,0,0.2857,0.795,2,0.25,0,1,1,0.722,4.8,10,7,1
S0093,J0029,paid,Data Analyst,Product Manager,0,0.1429,0.71,1,0.25,0,1,0,0.722,4.8,10,7,1
S0093,J0063,paid,ML Engineer,Product Manager,0,0.1667,0.44,1,0.5,0,1,0,0.722,4.8,10,6,1
S0093,J0046,paid,Data Analyst,Product Manager,0,0.3333,0.71,2,0.25,0,1,0,0.722,4.8,10,6,1
S0094,J0004,paid,Data Analyst,Data Engineer,0,0.5,0.57,3,0.0,0,1,0,0.685,7.6,6,6,1
S0094,J0035,paid,Backend Engineer,Data Engineer,0,0.2,0.92,1,0.25,0,1,1,0.685,7.6,6,5,1
S0094,J0063,paid,ML Engineer,Data Engineer,0,0.3333,0.675,2,0.5,0,1,1,0.685,7.6,6,6,1
S0094,J0077,paid,Frontend Engineer,Data Engineer,0,0.2857,0.84,2,0.25,0,1,0,0.685,7.6,6,7,1
S0094,J0026,paid,Frontend Engineer,Data Engineer,0,0.3333,0.555,2,0.0,0,1,1,0.685,7.6,6,6,1
S0095,J0000,paid,Business Analyst,Full Stack Developer,0,0.125,0.65,1,0.0,0,1,1,0.677,5.9,3,8,1
S0095,J0025,paid,Frontend Engineer,Full Stack Developer,0,0.25,0.67,2,0.0,1,1,0,0.677,5.9,3,8,1
S0095,J0050,paid,Data Analyst,Full Stack Developer,0,0.2,0.69,1,0.0,0,1,0,0.677,5.9,3,5,1
S0095,J0014,paid,Business Analyst,Full Stack Developer,0,0.0,0.0,0,0.0,0,1,1,0.677,5.9,3,6,1
S0095,J0035,paid,Backend Engineer,Full Stack Developer,0,0.0,0.0,0,0.0,0,1,0,0.677,5.9,3,5,1
S0096,J0072,paid,Data Scientist,ML Engineer,0,0.25,0.13,1,1.0,0,1,0,0.36,3.8,5,4,1
S0096,J0064,paid,Data Scientist,ML Engineer,0,0.0,0.0,0,0.3333,1,0,0,0.36,3.8,5,6,1
S0096,J0063,paid,ML Engineer,ML Engineer,0,0.0,0.0,0,0.5,0,1,0,0.36,3.8,5,6,1
S0096,J0021,paid,Full Stack Developer,ML Engineer,0,0.3333,0.45,2,0.0,1,0,1,0.36,3.8,5,6,1
S0096,J0070,paid,Frontend Engineer,ML Engineer,0,0.3333,0.245,2,0.0,1,1,0,0.36,3.8,5,6,1
S0097,J0024,paid,Data Engineer,Data Engineer,0,0.3333,0.6,1,0.3333,1,1,0,0.592,6.4,10,3,1
S0097,J0072,paid,Data Scientist,Data Engineer,1,0.5,0.78,2,0.5,1,1,1,0.592,6.4,10,4,1
S0097,J0077,paid,Frontend Engineer,Data Engineer,0,0.4286,0.6733,3,0.25,1,1,0,0.592,6.4,10,7,1
S0097,J0022,paid,ML Engineer,Data Engineer,0,0.2,0.35,1,0.5,1,1,0,0.592,6.4,10,5,1
S0097,J0008,paid,Data Analyst,Data Engineer,0,0.375,0.58,3,0.5,1,1,0,0.592,6.4,10,8,1
S0098,J0075,paid,Data Engineer,Data Engineer,0,0.375,0.62,3,0.5,1,1,0,0.592,3.4,9,8,1
S0098,J0016,paid,Data Engineer,Data Engineer,0,0.0,0.0,0,0.0,1,1,0,0.592,3.4,9,3,1
S0098,J0008,paid,Data Analyst,Data Engineer,0,0.25,0.735,2,0.0,1,0,0,0.592,3.4,9,8,1
S0098,J0033,paid,DevOps Engineer,Data Engineer,0,0.25,0.6,2,0.5,1,1,0,0.592,3.4,9,8,1
S0098,J0072,paid,Data Scientist,Data Engineer,0,0.0,0.0,0,0.5,1,1,0,0.592,3.4,9,4,1
S0099,J0029,paid,Data Analyst,DevOps Engineer,0,0.2857,0.95,2,0.0,0,1,0,0.707,2.2,3,7,1
S0099,J0066,paid,Frontend Engineer,DevOps Engineer,0,0.0,0.0,0,0.0,0,1,1,0.707,2.2,3,4,1
S0099,J0035,paid,Backend Engineer,DevOps Engineer,0,0.4,0.95,2,0.0,0,1,0,0.707,2.2,3,5,1
S0099,J0024,paid,Data Engineer,DevOps Engineer,0,0.0,0.0,0,0.0,0,1,0,0.707,2.2,3,3,1
S0099,J0002,paid,Business Analyst,DevOps Engineer,0,0.1667,1.0,1,0.0,1,0,0,0.707,2.2,3,6,1
S0100,J0068,paid,Business Analyst,Full Stack Developer,0,0.0,0.0,0,0.5,1,0,0,0.61,1.2,8,3,1
S0100,J0078,paid,Product Manager,Full Stack Developer,0,0.2857,0.545,2,1.0,1,1,1,0.61,1.2,8,7,1
S0100,J0032,paid,Frontend Engineer,Full Stack Developer,0,0.6667,0.615,2,0.5,1,0,0,0.61,1.2,8,3,1
S0100,J0071,paid,Data Engineer,Full Stack Developer,0,0.6667,0.725,2,0.0,1,0,1,0.61,1.2,8,3,1
S0100,J0058,paid,Business Analyst,Full Stack Developer,0,0.4,0.69,2,0.0,1,1,1,0.61,1.2,8,5,1
S0101,J0000,paid,Business Analyst,ML Engineer,0,0.375,0.41,3,0.3333,1,1,1,0.606,2.3,10,8,1
S0101,J0054,paid,ML Engineer,ML Engineer,0,0.1667,0.82,1,0.0,1,1,0,0.606,2.3,10,6,1
S0101,J0006,paid,ML Engineer,ML Engineer,0,0.25,0.81,2,0.0,1,0,0,0.606,2.3,10,8,1
S0101,J0041,paid,Data Analyst,ML Engineer,0,0.2857,0.335,2,0.0,1,1,1,0.606,2.3,10,7,1
S0101,J0055,paid,Business Analyst,ML Engineer,0,0.4,0.665,2,0.0,1,1,0,0.606,2.3,10,5,1
S0102,J0052,paid,DevOps Engineer,Data Analyst,0,0.0,0.0,0,0.3333,1,1,0,0.484,5.7,5,6,1
S0102,J0035,paid,Backend Engineer,Data Analyst,0,0.0,0.0,0,0.25,0,1,0,0.484,5.7,5,5,1
S0102,J0015,paid,Data Engineer,Data Analyst,0,0.125,0.95,1,0.0,1,1,0,0.484,5.7,5,8,1
S0102,J0066,paid,Frontend Engineer,Data Analyst,0,0.25,-0.02,1,0.0,0,1,1,0.484,5.7,5,4,1
S0102,J0059,paid,Data Analyst,Data Analyst,0,0.125,-0.02,1,0.0,0,1,0,0.484,5.7,5,8,1
S0103,J0063,paid,ML Engineer,Product Manager,0,0.1667,0.62,1,0.0,0,1,1,0.758,2.9,5,6,1
S0103,J0046,paid,Data Analyst,Product Manager,0,0.3333,0.775,2,0.25,1,0,0,0.758,2.9,5,6,1
S0103,J0066,paid,Frontend Engineer,Product Manager,0,0.0,0.0,0,1.0,0,1,1,0.758,2.9,5,4,1
S0103,J0005,paid,Data Engineer,Product Manager,0,0.3333,0.62,1,0.25,1,0,0,0.758,2.9,5,3,1
S0103,J0028,paid,Backend Engineer,Product Manager,0,0.0,0.0,0,0.5,1,0,0,0.758,2.9,5,7,1
S0104,J0006,paid,ML Engineer,Data Engineer,0,0.25,0.45,2,0.0,0,1,0,0.64,7.8,5,8,1
S0104,J0035,paid,Backend Engineer,Data Engineer,0,0.0,0.0,0,0.0,0,1,1,0.64,7.8,5,5,1
S0104,J0053,paid,Data Analyst,Data Engineer,0,0.0,0.0,0,1.0,0,1,0,0.64,7.8,5,4,1
S0104,J0068,paid,Business Analyst,Data Engineer,0,0.0,0.0,0,0.5,0,1,0,0.64,7.8,5,3,1
S0104,J0057,paid,Data Engineer,Data Engineer,0,0.3333,0.31,1,0.0,0,1,0,0.64,7.8,5,3,1
S0105,J0040,paid,Product Manager,Product Manager,0,0.3333,0.605,2,0.25,0,1,0,0.562,7.5,8,6,1
S0105,J0000,paid,Business Analyst,Product Manager,0,0.375,0.66,3,0.3333,0,1,1,0.562,7.5,8,8,1
S0105,J0050,paid,Data Analyst,Product Manager,0,0.6,0.6267,3,0.0,0,1,1,0.562,7.5,8,5,1
S0105,J0024,paid,Data Engineer,Product Manager,0,0.3333,0.44,1,0.3333,1,1,1,0.562,7.5,8,3,1
S0105,J0042,paid,Data Analyst,Product Manager,0,0.2,0.61,1,0.0,0,1,1,0.562,7.5,8,5,1
S0106,J0010,paid,Data Engineer,Data Scientist,0,0.1667,0.76,1,0.0,1,0,1,0.743,1.2,7,6,1
S0106,J0073,paid,Data Scientist,Data Scientist,0,0.0,0.0,0,0.6667,1,0,0,0.743,1.2,7,8,1
S0106,J0003,paid,Data Engineer,Data Scientist,0,0.3333,1.0,1,0.0,1,0,0,0.743,1.2,7,3,1
S0106,J0028,paid,Backend Engineer,Data Scientist,0,0.2857,0.74,2,0.0,1,0,0,0.743,1.2,7,7,1
S0106,J0054,paid,ML Engineer,Data Scientist,0,0.3333,0.94,2,0.0,1,1,0,0.743,1.2,7,6,1
S0107,J0009,paid,Full Stack Developer,Product Manager,0,0.0,0.0,0,0.0,0,1,0,0.623,4.9,3,4,1
S0107,J0031,paid,Data Engineer,Product Manager,0,0.0,0.0,0,0.0,0,0,1,0.623,4.9,3,4,1
S0107,J0025,paid,Frontend Engineer,Product Manager,0,0.125,0.71,1,0.3333,1,1,0,0.623,4.9,3,8,1
S0107,J0021,paid,Full Stack Developer,Product Manager,0,0.1667,0.49,1,0.0,1,0,1,0.623,4.9,3,6,1
S0107,J0042,paid,Data Analyst,Product Manager,0,0.0,0.0,0,0.0,0,0,1,0.623,4.9,3,5,1
S0108,J0039,paid,Data Scientist,Full Stack Developer,1,0.5,0.815,2,0.0,1,1,1,0.716,4.9,7,4,1
S0108,J0008,paid,Data Analyst,Full Stack Developer,0,0.0,0.0,0,1.0,1,0,1,0.716,4.9,7,8,1
S0108,J0012,paid,Data Scientist,Full Stack Developer,1,0.5,0.6567,3,0.5,1,1,0,0.716,4.9,7,6,1
S0108,J0003,paid,Data Engineer,Full Stack Developer,0,0.0,0.0,0,0.0,1,1,1,0.716,4.9,7,3,1
S0108,J0061,paid,Data Engineer,Full Stack Developer,0,0.25,0.625,2,0.3333,0,1,0,0.716,4.9,7,8,1
S0109,J0055,paid,Business Analyst,Business Analyst,0,0.2,1.0,1,0.0,1,1,0,0.715,7.7,8,5,1
S0109,J0003,paid,Data Engineer,Business Analyst,0,0.3333,0.75,1,0.0,0,1,0,0.715,7.7,8,3,1
S0109,J0075,paid,Data Engineer,Business Analyst,0,0.25,0.84,2,0.5,0,1,0,0.715,7.7,8,8,1
S0109,J0042,paid,Data Analyst,Business Analyst,0,0.4,0.895,2,0.0,0,1,1,0.715,7.7,8,5,1
S0109,J0032,paid,Frontend Engineer,Business Analyst,0,0.3333,0.75,1,0.5,1,1,0,0.715,7.7,8,3,1
S0110,J0031,paid,Data Engineer,Product Manager,0,0.25,0.81,1,0.5,1,0,0,0.696,4.8,8,4,1
S0110,J0013,paid,Full Stack Developer,Product Manager,0,0.125,0.48,1,0.0,1,1,0,0.696,4.8,8,8,1
S0110,J0060,paid,Data Analyst,Product Manager,1,0.5,0.675,2,0.0,1,1,0,0.696,4.8,8,4,1
S0110,J0030,paid,Data Analyst,Product Manager,0,0.0,0.0,0,0.0,1,1,0,0.696,4.8,8,3,1
S0110,J0043,paid,ML Engineer,Product Manager,0,0.1667,0.48,1,0.25,1,1,0,0.696,4.8,8,6,1
S0111,J0006,paid,ML Engineer,Product Manager,0,0.125,0.77,1,0.0,0,0,1,0.677,0.4,3,8,1
S0111,J0042,paid,Data Analyst,Product Manager,0,0.2,0.77,1,0.0,0,0,1,0.677,0.4,3,5,1
S0111,J0066,paid,Frontend Engineer,Product Manager,0,0.0,0.0,0,0.0,0,0,1,0.677,0.4,3,4,1
S0111,J0030,paid,Data Analyst,Product Manager,0,0.6667,0.63,2,0.0,0,0,0,0.677,0.4,3,3,1
S0111,J0009,paid,Full Stack Developer,Product Manager,0,0.0,0.0,0,0.25,0,0,0,0.677,0.4,3,4,1
S0112,J0076,paid,ML Engineer,Product Manager,0,0.0,0.0,0,0.3333,1,0,0,0.615,0.8,6,6,1
S0112,J0079,paid,Product Manager,Product Manager,0,0.2,0.41,1,0.0,1,0,0,0.615,0.8,6,5,1
S0112,J0056,paid,Data Scientist,Product Manager,0,0.25,0.78,1,0.5,1,0,0,0.615,0.8,6,4,1
S0112,J0012,paid,Data Scientist,Product Manager,0,0.1667,0.78,1,0.5,1,0,0,0.615,0.8,6,6,1
S0112,J0057,paid,Data Engineer,Product Manager,0,0.3333,0.78,1,0.3333,1,0,0,0.615,0.8,6,3,1
S0113,J0074,paid,Full Stack Developer,Business Analyst,0,0.1429,0.72,1,1.0,0,1,0,0.622,4.9,8,7,1
S0113,J0015,paid,Data Engineer,Business Analyst,0,0.375,0.5933,3,0.25,1,1,0,0.622,4.9,8,8,1
S0113,J0010,paid,Data Engineer,Business Analyst,0,0.3333,0.715,2,0.0,0,1,0,0.622,4.9,8,6,1
S0113,J0007,paid,Full Stack Developer,Business Analyst,0,0.25,0.75,1,0.0,1,1,1,0.622,4.9,8,4,1
S0113,J0004,paid,Data Analyst,Business Analyst,0,0.0,0.0,0,0.0,0,1,0,0.622,4.9,8,6,1
S0114,J0048,paid,Frontend Engineer,Data Engineer,0,0.25,0.38,2,0.5,1,1,1,0.496,4.7,7,8,1
S0114,J0040,paid,Product Manager,Data Engineer,0,0.3333,0.67,2,0.25,0,1,0,0.496,4.7,7,6,1
S0114,J0008,paid,Data Analyst,Data Engineer,0,0.25,0.56,2,0.0,1,0,0,0.496,4.7,7,8,1
S0114,J0016,paid,Data Engineer,Data Engineer,0,0.3333,0.73,1,0.0,0,1,0,0.496,4.7,7,3,1
S0114,J0007,paid,Full Stack Developer,Data Engineer,0,0.25,0.47,1,0.3333,0,1,1,0.496,4.7,7,4,1
S0115,J0056,paid,Data Scientist,Data Scientist,0,0.5,0.395,2,0.25,1,1,0,0.624,4.6,7,4,1
S0115,J0007,paid,Full Stack Developer,Data Scientist,0,0.0,0.0,0,0.3333,0,1,1,0.624,4.6,7,4,1
S0115,J0038,paid,Frontend Engineer,Data Scientist,0,0.25,0.59,2,0.0,0,1,0,0.624,4.6,7,8,1
S0115,J0078,paid,Product Manager,Data Scientist,0,0.2857,0.59,2,0.0,0,1,0,0.624,4.6,7,7,1
S0115,J0055,paid,Business Analyst,Data Scientist,0,0.4,0.695,2,0.5,1,1,0,0.624,4.6,7,5,1
S0116,J0008,paid,Data Analyst,Full Stack Developer,0,0.25,0.635,2,0.0,1,1,0,0.634,7.3,10,8,1
S0116,J0013,paid,Full Stack Developer,Full Stack Developer,0,0.25,0.555,2,0.0,1,1,0,0.634,7.3,10,8,1
S0116,J0007,paid,Full Stack Developer,Full Stack Developer,0,0.25,0.42,1,0.3333,1,1,1,0.634,7.3,10,4,1
S0116,J0071,paid,Data Engineer,Full Stack Developer,1,0.6667,0.585,2,0.5,1,1,1,0.634,7.3,10,3,1
S0116,J0006,paid,ML Engineer,Full Stack Developer,0,0.125,0.6,1,0.0,1,1,1,0.634,7.3,10,8,1
S0117,J0037,paid,Data Scientist,Frontend Engineer,0,0.2,0.95,1,0.0,1,1,1,0.797,2.5,7,5,1
S0117,J0048,paid,Frontend Engineer,Frontend Engineer,0,0.125,0.73,1,0.5,1,1,1,0.797,2.5,7,8,1
S0117,J0051,paid,Frontend Engineer,Frontend Engineer,0,0.0,0.0,0,0.0,1,1,0,0.797,2.5,7,4,1
S0117,J0012,paid,Data Scientist,Frontend Engineer,0,0.1667,0.73,1,0.5,1,0,0,0.797,2.5,7,6,1
S0117,J0079,paid,Product Manager,Frontend Engineer,0,0.4,0.77,2,0.0,1,0,0,0.797,2.5,7,5,1
S0118,J0052,paid,DevOps Engineer,Frontend Engineer,0,0.1667,0.51,1,0.3333,0,1,0,0.651,3.8,7,6,1
S0118,J0029,paid,Data Analyst,Frontend Engineer,0,0.1429,0.55,1,0.25,0,1,0,0.651,3.8,7,7,1
S0118,J0076,paid,ML Engineer,Frontend Engineer,0,0.1667,0.47,1,0.3333,1,1,0,0.651,3.8,7,6,1
S0118,J0079,paid,Product Manager,Frontend Engineer,0,0.2,0.81,1,0.0,1,0,0,0.651,3.8,7,5,1
S0118,J0001,paid,Data Analyst,Frontend Engineer,0,0.625,0.696,5,0.0,0,0,0,0.651,3.8,7,8,1
S0119,J0058,paid,Business Analyst,Product Manager,0,0.4,0.73,2,0.0,1,1,1,0.786,3.8,7,5,1
S0119,J0049,paid,Data Scientist,Product Manager,0,0.2,0.79,1,0.5,0,1,0,0.786,3.8,7,5,1
S0119,J0059,paid,Data Analyst,Product Manager,0,0.25,0.73,2,0.3333,0,1,1,0.786,3.8,7,8,1
S0119,J0054,paid,ML Engineer,Product Manager,0,0.0,0.0,0,1.0,1,1,0,0.786,3.8,7,6,1
S0119,J0079,paid,Product Manager,Product Manager,0,0.4,0.73,2,0.0,1,0,0,0.786,3.8,7,5,1
S0120,J0079,paid,Product Manager,Data Scientist,0,0.2,0.61,1,0.0,1,0,0,0.6,0.7,5,5,1
S0120,J0012,paid,Data Scientist,Data Scientist,0,0.1667,0.38,1,0.0,1,0,0,0.6,0.7,5,6,1
S0120,J0043,paid,ML Engineer,Data Scientist,0,0.0,0.0,0,0.25,0,0,0,0.6,0.7,5,6,1
S0120,J0003,paid,Data Engineer,Data Scientist,0,0.3333,0.82,1,0.0,0,0,0,0.6,0.7,5,3,1
S0120,J0058,paid,Business Analyst,Data Scientist,0,0.2,0.67,1,1.0,1,0,1,0.6,0.7,5,5,1
S0121,J0066,paid,Frontend Engineer,Data Scientist,0,0.25,0.32,1,0.0,0,1,1,0.574,7.5,5,4,1
S0121,J0042,paid,Data Analyst,Data Scientist,0,0.2,0.46,1,1.0,0,1,1,0.574,7.5,5,5,1
S0121,J0075,paid,Data Engineer,Data Scientist,0,0.125,0.32,1,0.0,1,1,0,0.574,7.5,5,8,1
S0121,J0024,paid,Data Engineer,Data Scientist,0,0.0,0.0,0,0.3333,1,1,0,0.574,7.5,5,3,1
S0121,J0013,paid,Full Stack Developer,Data Scientist,0,0.25,0.625,2,0.0,1,1,0,0.574,7.5,5,8,1
S0122,J0013,paid,Full Stack Developer,Data Analyst,0,0.25,0.715,2,0.0,1,1,0,0.637,3.7,7,8,1
S0122,J0001,paid,Data Analyst,Data Analyst,0,0.25,0.715,2,0.3333,1,0,0,0.637,3.7,7,8,1
S0122,J0076,paid,ML Engineer,Data Analyst,0,0.1667,0.59,1,0.0,1,1,0,0.637,3.7,7,6,1
S0122,J0008,paid,Data Analyst,Data Analyst,0,0.25,0.715,2,0.5,1,0,1,0.637,3.7,7,8,1
S0122,J0075,paid,Data Engineer,Data Analyst,0,0.25,0.555,2,0.0,1,1,1,0.637,3.7,7,8,1
S0123,J0024,paid,Data Engineer,Product Manager,0,0.3333,0.57,1,0.0,1,1,0,0.747,1.5,3,3,1
S0123,J0073,paid,Data Scientist,Product Manager,0,0.125,0.73,1,0.0,1,0,1,0.747,1.5,3,8,1
S0123,J0016,paid,Data Engineer,Product Manager,0,0.3333,0.73,1,0.0,1,1,1,0.747,1.5,3,3,1
S0123,J0065,paid,Product Manager,Product Manager,0,0.1429,0.73,1,0.5,1,1,0,0.747,1.5,3,7,1
S0123,J0032,paid,Frontend Engineer,Product Manager,0,0.0,0.0,0,0.0,1,0,0,0.747,1.5,3,3,1
S0124,J0045,paid,Business Analyst,Backend Engineer,0,0.0,0.0,0,1.0,1,1,1,0.625,2.1,8,3,1
S0124,J0053,paid,Data Analyst,Backend Engineer,0,0.25,0.83,1,0.5,0,0,0,0.625,2.1,8,4,1
S0124,J0061,paid,Data Engineer,Backend Engineer,0,0.375,0.7067,3,0.0,0,0,0,0.625,2.1,8,8,1
S0124,J0079,paid,Product Manager,Backend Engineer,0,0.2,0.83,1,0.0,1,0,1,0.625,2.1,8,5,1
S0124,J0056,paid,Data Scientist,Backend Engineer,0,0.25,0.67,1,0.5,1,1,0,0.625,2.1,8,4,1
S0125,J0023,paid,DevOps Engineer,ML Engineer,0,0.6667,0.405,2,0.0,1,1,1,0.55,5.6,3,3,1
S0125,J0031,paid,Data Engineer,ML Engineer,0,0.0,0.0,0,0.0,0,1,0,0.55,5.6,3,4,1
S0125,J0017,paid,Product Manager,ML Engineer,0,0.2,0.84,1,0.0,0,1,0,0.55,5.6,3,5,1
S0125,J0005,paid,Data Engineer,ML Engineer,0,0.0,0.0,0,0.25,1,1,0,0.55,5.6,3,3,1
S0125,J0007,paid,Full Stack Developer,ML Engineer,0,0.0,0.0,0,0.3333,1,1,1,0.55,5.6,3,4,1
S0126,J0016,paid,Data Engineer,Business Analyst,0,0.0,0.0,0,0.0,1,1,0,0.606,6.4,7,3,1
S0126,J0039,paid,Data Scientist,Business Analyst,0,0.25,0.47,1,0.25,1,1,1,0.606,6.4,7,4,1
S0126,J0074,paid,Full Stack Developer,Business Analyst,0,0.2857,0.705,2,0.0,0,1,0,0.606,6.4,7,7,1
S0126,J0055,paid,Business Analyst,Business Analyst,0,0.0,0.0,0,0.5,1,1,0,0.606,6.4,7,5,1
S0126,J0065,paid,Product Manager,Business Analyst,0,0.0,0.0,0,0.5,1,1,0,0.606,6.4,7,7,1
S0127,J0045,paid,Business Analyst,Full Stack Developer,0,0.0,0.0,0,0.0,1,1,0,0.82,4.0,4,3,1
S0127,J0039,paid,Data Scientist,Full Stack Developer,0,0.0,0.0,0,0.5,1,1,1,0.82,4.0,4,4,1
S0127,J0074,paid,Full Stack Developer,Full Stack Developer,0,0.0,0.0,0,0.0,0,1,0,0.82,4.0,4,7,1
S0127,J0069,paid,ML Engineer,Full Stack Developer,0,0.1429,0.88,1,0.0,1,1,1,0.82,4.0,4,7,1
S0127,J0018,paid,ML Engineer,Full Stack Developer,0,0.1667,0.88,1,0.0,0,1,0,0.82,4.0,4,6,1
S0128,J0018,paid,ML Engineer,Full Stack Developer,0,0.1667,0.45,1,0.75,0,1,0,0.562,4.6,10,6,1
S0128,J0060,paid,Data Analyst,Full Stack Developer,0,0.0,0.0,0,0.0,0,1,1,0.562,4.6,10,4,1
S0128,J0039,paid,Data Scientist,Full Stack Developer,0,0.0,0.0,0,0.5,1,1,1,0.562,4.6,10,4,1
S0128,J0077,paid,Frontend Engineer,Full Stack Developer,0,0.4286,0.5767,3,0.25,0,1,0,0.562,4.6,10,7,1
S0128,J0043,paid,ML Engineer,Full Stack Developer,0,0.1667,0.72,1,0.25,0,1,0,0.562,4.6,10,6,1
S0129,J0037,paid,Data Scientist,DevOps Engineer,0,0.0,0.0,0,0.25,1,1,0,0.848,6.2,4,5,1
S0129,J0047,paid,Backend Engineer,DevOps Engineer,0,0.0,0.0,0,0.0,1,1,0,0.848,6.2,4,5,1
S0129,J0001,paid,Data Analyst,DevOps Engineer,0,0.125,1.0,1,0.0,1,1,1,0.848,6.2,4,8,1
S0129,J0066,paid,Frontend Engineer,DevOps Engineer,0,0.25,0.85,1,0.0,1,1,1,0.848,6.2,4,4,1
S0129,J0075,paid,Data Engineer,DevOps Engineer,0,0.0,0.0,0,0.0,1,1,0,0.848,6.2,4,8,1
S0130,J0018,paid,ML Engineer,Backend Engineer,1,0.5,0.7567,3,0.25,1,1,0,0.671,3.4,10,6,1
S0130,J0007,paid,Full Stack Developer,Backend Engineer,1,0.75,0.6033,3,0.6667,1,1,1,0.671,3.4,10,4,1
S0130,J0030,paid,Data Analyst,Backend Engineer,0,0.3333,1.0,1,0.0,1,1,0,0.671,3.4,10,3,1
S0130,J0064,paid,Data Scientist,Backend Engineer,0,0.3333,0.55,2,0.6667,1,0,0,0.671,3.4,10,6,1
S0130,J0071,paid,Data Engineer,Backend Engineer,0,0.6667,0.335,2,0.0,1,1,1,0.671,3.4,10,3,1
S0131,J0006,paid,ML Engineer,Product Manager,0,0.5,0.6575,4,0.0,1,0,0,0.601,0.4,10,8,1
S0131,J0054,paid,ML Engineer,Product Manager,0,0.1667,0.3,1,0.0,1,0,0,0.601,0.4,10,6,1
S0131,J0044,paid,Data Engineer,Product Manager,0,0.0,0.0,0,1.0,1,0,0,0.601,0.4,10,6,1
S0131,J0025,paid,Frontend Engineer,Product Manager,0,0.375,0.4633,3,0.3333,1,0,0,0.601,0.4,10,8,1
S0131,J0008,paid,Data Analyst,Product Manager,0,0.25,0.565,2,0.0,1,0,0,0.601,0.4,10,8,1
S0132,J0043,paid,ML Engineer,Data Analyst,0,0.3333,0.495,2,0.0,0,1,0,0.613,6.5,6,6,1
S0132,J0024,paid,Data Engineer,Data Analyst,0,0.0,0.0,0,0.0,1,1,1,0.613,6.5,6,3,1
S0132,J0060,paid,Data Analyst,Data Analyst,0,0.25,0.8,1,0.0,0,1,0,0.613,6.5,6,4,1
S0132,J0059,paid,Data Analyst,Data Analyst,0,0.125,0.52,1,0.6667,0,1,0,0.613,6.5,6,8,1
