student_id,job_id,job_title,true_match_score,skill_overlap_ratio,skill_vector_distance,student_experience,student_gpa,job_salary_lpa,gap_python,gap_sql,gap_machine_learning,gap_data_analysis,gap_deep_learning,gap_javascript,gap_react,gap_node_js,gap_java,gap_aws,gap_docker,gap_kubernetes,gap_communication,gap_teamwork,gap_problem_solving,gap_project_management,gap_excel,gap_tableau,gap_spark,gap_statistics,label
STU_0364,JOB_0108,Full Stack Developer,0.9393,0.8333,0.042,0.3,3.21,28.9,0.041,0.0,0.14,0.0,0.126,0.152,0.025,0.037,0.121,0.0,0.0,0.0,0.0,0.043,0.0,0.098,0.063,0.0,0.0,0.0,1
STU_0364,JOB_0136,Frontend Developer,0.6238,0.6,0.0731,0.3,3.21,24.5,0.0,0.0,0.0,0.0,0.073,0.252,0.225,0.0,0.105,0.0,0.0,0.0,0.569,0.0,0.346,0.165,0.019,0.02,0.0,0.103,0
STU_0364,JOB_0077,Data Analyst,0.4557,0.1429,0.0916,0.3,3.21,8.8,0.041,0.0,0.062,0.365,0.14,0.0,0.0,0.0,0.146,0.0,0.0,0.0,0.669,0.039,0.0,0.119,0.771,0.537,0.0,0.556,0
STU_0365,JOB_0080,Data Analyst,0.4987,0.2857,0.0866,3.6,3.85,28.4,0.206,0.9,0.0,0.73,0.0,0.114,0.019,0.0,0.093,0.127,0.079,0.0,0.014,0.0,0.0,0.0,0.0,0.394,0.084,0.463,0
STU_0365,JOB_0170,Full Stack Developer,0.2317,0.0,0.1006,3.6,3.85,19.3,0.206,0.7,0.0,0.0,0.0,0.723,0.496,0.615,0.163,0.219,0.487,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.0,0
STU_0365,JOB_0187,Data Analyst,0.4987,0.2857,0.0856,3.6,3.85,10.6,0.206,0.9,0.0,0.73,0.0,0.195,0.0,0.013,0.118,0.084,0.159,0.0,0.014,0.0,0.0,0.0,0.0,0.394,0.044,0.463,0
STU_0365,JOB_0068,Data Analyst,0.4987,0.2857,0.0877,3.6,3.85,20.2,0.206,0.9,0.0,0.73,0.0,0.0,0.0,0.0,0.141,0.007,0.181,0.0,0.014,0.0,0.0,0.0,0.0,0.394,0.0,0.463,0
STU_0365,JOB_0134,Frontend Developer,0.4549,0.2,0.0934,3.6,3.85,22.6,0.0,0.209,0.0,0.0,0.0,0.823,0.696,0.315,0.046,0.018,0.0,0.0,0.0,0.0,0.183,0.0,0.0,0.0,0.0,0.003,0
STU_0366,JOB_0140,Full Stack Developer,0.9348,0.8333,0.0483,1.0,3.19,13.1,0.0,0.0,0.0,0.167,0.1,0.106,0.033,0.0,0.061,0.064,0.135,0.0,0.0,0.09,0.261,0.241,0.0,0.0,0.0,0.0,1
STU_0366,JOB_0155,Data Analyst,0.5581,0.2857,0.0911,1.0,3.19,13.1,0.0,0.175,0.0,0.802,0.21,0.0,0.0,0.0,0.05,0.123,0.0,0.0,0.45,0.145,0.263,0.213,0.342,0.397,0.0,0.22,0
STU_0366,JOB_0063,Data Analyst,0.5581,0.2857,0.0829,1.0,3.19,20.7,0.0,0.175,0.0,0.802,0.017,0.0,0.0,0.0,0.134,0.0,0.0,0.0,0.45,0.002,0.129,0.0,0.342,0.397,0.078,0.22,0
STU_0366,JOB_0089,Full Stack Developer,0.9348,0.8333,0.0474,1.0,3.19,23.1,0.0,0.0,0.0,0.038,0.112,0.106,0.033,0.0,0.0,0.208,0.135,0.0,0.0,0.0,0.229,0.26,0.0,0.0,0.0,0.0,1
STU_0366,JOB_0016,ML Engineer,0.5145,0.1429,0.0875,1.0,3.19,11.1,0.0,0.0,0.311,0.086,0.788,0.0,0.0,0.0,0.0,0.629,0.235,0.0,0.0,0.112,0.284,0.045,0.0,0.0,0.39,0.22,0
STU_0367,JOB_0055,Full Stack Developer,0.3983,0.1667,0.1015,2.3,2.47,24.6,0.003,0.587,0.106,0.293,0.262,0.8,0.337,0.8,0.0,0.0,0.0,0.0,0.249,0.0,0.0,0.0,0.03,0.082,0.0,0.0,0
STU_0367,JOB_0186,Full Stack Developer,0.3983,0.1667,0.0998,2.3,2.47,24.4,0.003,0.587,0.0,0.122,0.195,0.8,0.337,0.8,0.0,0.0,0.0,0.0,0.162,0.0,0.0,0.121,0.0,0.0,0.0,0.013,0
STU_0367,JOB_0087,Project Manager,0.3311,0.2,0.1036,2.3,2.47,5.6,0.0,0.0,0.04,0.083,0.019,0.016,0.0,0.007,0.0,0.0,0.0,0.0,0.9,0.507,0.0,0.886,0.55,0.0,0.089,0.0,0
STU_0367,JOB_0158,ML Engineer,0.4815,0.2857,0.0934,2.3,2.47,28.5,0.303,0.158,0.743,0.238,0.8,0.237,0.0,0.086,0.0,0.0,0.0,0.0,0.093,0.0,0.0,0.07,0.016,0.059,0.418,0.484,0
STU_0367,JOB_0077,Data Analyst,0.2111,0.0,0.1241,2.3,2.47,8.8,0.003,0.787,0.062,0.9,0.263,0.158,0.0,0.246,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.055,0.65,0.636,0.0,0.484,0
STU_0368,JOB_0080,Data Analyst,0.4935,0.2857,0.091,3.9,3.12,28.4,0.487,0.594,0.0,0.749,0.153,0.083,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.174,0.029,0.7,0
STU_0368,JOB_0170,Full Stack Developer,0.2867,0.0,0.1036,3.9,3.12,19.3,0.487,0.394,0.086,0.0,0.186,0.692,0.289,0.771,0.0,0.02,0.363,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132,0
STU_0368,JOB_0119,Backend Developer,0.2791,0.0,0.1029,3.9,3.12,17.2,0.587,0.494,0.0,0.049,0.077,0.118,0.0,0.671,0.492,0.393,0.463,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258,0
STU_0368,JOB_0199,Full Stack Developer,0.2867,0.0,0.1103,3.9,3.12,14.4,0.487,0.394,0.0,0.012,0.138,0.692,0.289,0.771,0.0,0.0,0.363,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0
STU_0368,JOB_0095,Project Manager,0.9689,1.0,0.0318,3.9,3.12,20.1,0.145,0.0,0.0,0.106,0.057,0.051,0.0,0.027,0.0,0.0,0.0,0.0,0.053,0.001,0.078,0.0,0.0,0.0,0.0,0.14,1
STU_0369,JOB_0175,Full Stack Developer,0.5926,0.3333,0.0833,6.3,3.16,23.7,0.0,0.279,0.0,0.0,0.0,0.6,0.399,0.433,0.0,0.0,0.0,0.0,0.196,0.182,0.0,0.0,0.0,0.093,0.0,0.003,0
STU_0369,JOB_0021,Data Scientist,0.3538,0.1429,0.108,6.3,3.16,9.7,0.0,0.279,0.776,0.592,0.489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.055,0.0,0.0,0.011,0.072,0.04,0.718,0
STU_0369,JOB_0096,DevOps Engineer,0.9866,1.0,0.0398,6.3,3.16,30.6,0.0,0.0,0.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.182,0.213,0.0,0.109,0.0,0.0,0.024,0.078,1
STU_0369,JOB_0177,ML Engineer,0.5187,0.4286,0.0916,6.3,3.16,8.6,0.0,0.0,0.776,0.0,0.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296,0.255,0.0,0.0,0.0,0.08,0.468,0.618,0
STU_0369,JOB_0169,Frontend Developer,0.4238,0.2,0.1027,6.3,3.16,6.4,0.0,0.0,0.141,0.0,0.061,0.7,0.599,0.133,0.0,0.0,0.0,0.0,0.7,0.228,0.0,0.037,0.032,0.131,0.087,0.159,0
STU_0370,JOB_0090,Data Scientist,0.2502,0.1429,0.1142,1.5,3.36,23.4,0.235,0.449,0.764,0.9,0.6,0.0,0.0,0.0,0.043,0.0,0.0,0.0,0.588,0.0,0.0,0.012,0.0,0.0,0.106,0.588,0
STU_0370,JOB_0096,DevOps Engineer,0.9222,1.0,0.0458,1.5,3.36,30.6,0.0,0.0,0.134,0.103,0.012,0.0,0.0,0.0,0.125,0.0,0.122,0.197,0.07,0.0,0.0,0.244,0.0,0.0,0.042,0.0,1
STU_0370,JOB_0136,Frontend Developer,0.6186,0.4,0.0845,1.5,3.36,24.5,0.0,0.028,0.016,0.246,0.196,0.246,0.478,0.099,0.085,0.0,0.0,0.0,0.588,0.0,0.0,0.111,0.0,0.0,0.123,0.035,0
STU_0370,JOB_0055,Full Stack Developer,0.6971,0.5,0.0767,1.5,3.36,24.6,0.0,0.449,0.127,0.293,0.262,0.146,0.278,0.399,0.0,0.0,0.0,0.0,0.137,0.0,0.0,0.0,0.027,0.0,0.0,0.0,0
STU_0370,JOB_0200,DevOps Engineer,0.9222,1.0,0.0403,1.5,3.36,5.8,0.0,0.0,0.0,0.141,0.253,0.0,0.0,0.0,0.117,0.0,0.122,0.197,0.044,0.0,0.0,0.078,0.0,0.0,0.0,0.021,1
STU_0371,JOB_0155,Data Analyst,0.9281,1.0,0.031,1.5,3.2,13.1,0.0,0.098,0.175,0.17,0.222,0.095,0.0,0.033,0.0,0.0,0.021,0.091,0.0,0.0,0.263,0.0,0.112,0.0,0.056,0.008,1
STU_0371,JOB_0151,ML Engineer,0.3511,0.2857,0.1118,1.5,3.2,14.6,0.262,0.0,0.783,0.0,0.8,0.0,0.0,0.021,0.039,0.382,0.7,0.026,0.0,0.0,0.221,0.0,0.0,0.0,0.504,0.008,0
STU_0371,JOB_0178,Full Stack Developer,0.4298,0.3333,0.0975,1.5,3.2,23.6,0.0,0.0,0.0,0.0,0.043,0.617,0.378,0.8,0.0,0.0,0.6,0.105,0.0,0.0,0.153,0.0,0.0,0.0,0.023,0.0,0
STU_0371,JOB_0182,Data Scientist,0.6504,0.7143,0.0736,1.5,3.2,12.0,0.262,0.0,0.783,0.17,0.6,0.116,0.0,0.127,0.0,0.0,0.071,0.0,0.0,0.0,0.102,0.0,0.0,0.0,0.16,0.108,0
STU_0371,JOB_0079,ML Engineer,0.3511,0.2857,0.1026,1.5,3.2,23.2,0.262,0.0,0.783,0.0,0.8,0.0,0.0,0.017,0.0,0.382,0.7,0.0,0.0,0.0,0.225,0.0,0.0,0.0,0.504,0.008,0
STU_0372,JOB_0089,Full Stack Developer,0.9079,0.6667,0.0293,2.3,3.18,23.1,0.085,0.034,0.043,0.0,0.0,0.242,0.0,0.026,0.0,0.0,0.0,0.0,0.13,0.0,0.011,0.015,0.011,0.0,0.0,0.0,1
STU_0372,JOB_0154,Data Analyst,0.443,0.1429,0.089,2.3,3.18,24.4,0.085,0.234,0.244,0.626,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.644,0.0,0.059,0.0,0.539,0.314,0.0,0.566,0
STU_0372,JOB_0126,Project Manager,0.2979,0.0,0.0981,2.3,3.18,26.7,0.0,0.0,0.241,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.744,0.545,0.582,0.674,0.439,0.0,0.0,0.106,0
STU_0372,JOB_0110,Data Analyst,0.443,0.1429,0.0894,2.3,3.18,21.7,0.085,0.234,0.202,0.626,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.644,0.0,0.0,0.0,0.539,0.314,0.0,0.566,0
STU_0372,JOB_0070,Full Stack Developer,0.9079,0.6667,0.0339,2.3,3.18,10.9,0.085,0.034,0.241,0.0,0.0,0.242,0.0,0.026,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
STU_0373,JOB_0135,Data Scientist,0.8504,0.7143,0.0477,1.5,3.82,31.3,0.114,0.158,0.319,0.232,0.0,0.0,0.0,0.0,0.0,0.274,0.038,0.0,0.0,0.0,0.049,0.107,0.024,0.0,0.0,0.0,1
STU_0373,JOB_0121,DevOps Engineer,0.3202,0.2,0.1056,1.5,3.82,27.8,0.0,0.0,0.0,0.0,0.0,0.138,0.0,0.0,0.105,0.9,0.699,0.416,0.0,0.037,0.772,0.114,0.0,0.0,0.0,0.0,0
STU_0373,JOB_0007,Project Manager,0.3052,0.2,0.1077,1.5,3.82,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088,0.172,0.0,0.0,0.0,0.659,0.772,0.894,0.628,0.0,0.0,0.0,0
STU_0373,JOB_0047,Data Scientist,0.8504,0.7143,0.0437,1.5,3.82,33.5,0.114,0.158,0.319,0.232,0.0,0.033,0.0,0.0,0.105,0.159,0.0,0.0,0.0,0.0,0.194,0.065,0.097,0.0,0.0,0.0,1
STU_0373,JOB_0108,Full Stack Developer,0.5217,0.1667,0.0953,1.5,3.82,28.9,0.0,0.158,0.0,0.0,0.0,0.698,0.214,0.54,0.007,0.206,0.399,0.0,0.0,0.0,0.111,0.042,0.02,0.0,0.0,0.0,0
STU_0374,JOB_0019,DevOps Engineer,0.289,0.0,0.1043,5.8,2.49,13.9,0.147,0.0,0.0,0.0,0.129,0.0,0.0,0.0,0.0,0.74,0.79,0.7,0.0,0.01,0.538,0.13,0.0,0.0,0.0,0.0,0
STU_0374,JOB_0076,DevOps Engineer,0.289,0.0,0.108,5.8,2.49,13.2,0.147,0.0,0.014,0.0,0.0,0.161,0.0,0.0,0.0,0.74,0.79,0.7,0.0,0.07,0.538,0.0,0.0,0.0,0.0,0.0,0
STU_0374,JOB_0114,Full Stack Developer,0.5371,0.1667,0.0865,5.8,2.49,29.1,0.147,0.0,0.019,0.0,0.0,0.707,0.287,0.313,0.0,0.0,0.49,0.0,0.0,0.02,0.023,0.11,0.0,0.0,0.13,0.0,0
STU_0374,JOB_0133,Backend Developer,0.5179,0.1667,0.0856,5.8,2.49,24.5,0.247,0.0,0.008,0.0,0.106,0.0,0.0,0.213,0.583,0.44,0.59,0.056,0.0,0.028,0.038,0.0,0.0,0.0,0.0,0.0,0
STU_0374,JOB_0193,Full Stack Developer,0.5371,0.1667,0.0846,5.8,2.49,31.2,0.147,0.0,0.0,0.0,0.188,0.707,0.287,0.313,0.0,0.0,0.49,0.06,0.0,0.012,0.0,0.109,0.0,0.0,0.063,0.0,0
STU_0375,JOB_0040,DevOps Engineer,0.5066,0.4,0.0879,5.4,3.01,20.5,0.0,0.0,0.0,0.0,0.0,0.208,0.215,0.0,0.0,0.388,0.109,0.9,0.152,0.0,0.626,0.19,0.017,0.096,0.135,0.0,0
STU_0375,JOB_0026,Backend Developer,0.9709,0.8333,0.03,5.4,3.01,9.5,0.0,0.0,0.0,0.0,0.0,0.084,0.131,0.037,0.0,0.088,0.0,0.191,0.053,0.0,0.055,0.0,0.009,0.162,0.054,0.0,1
STU_0375,JOB_0069,ML Engineer,0.5481,0.2857,0.0823,5.4,3.01,23.9,0.0,0.0,0.608,0.0,0.706,0.065,0.199,0.0,0.0,0.188,0.0,0.224,0.0,0.0,0.014,0.148,0.167,0.082,0.552,0.341,0
STU_0375,JOB_0019,DevOps Engineer,0.5066,0.4,0.0867,5.4,3.01,13.9,0.0,0.0,0.0,0.0,0.14,0.0,0.254,0.0,0.0,0.388,0.109,0.9,0.058,0.0,0.626,0.193,0.0,0.072,0.0,0.0,0
STU_0375,JOB_0089,Full Stack Developer,0.636,0.6667,0.0795,5.4,3.01,23.1,0.0,0.0,0.0,0.0,0.03,0.737,0.655,0.137,0.0,0.0,0.0,0.277,0.144,0.0,0.055,0.215,0.171,0.291,0.117,0.0,0
STU_0376,JOB_0163,Frontend Developer,0.4654,0.4,0.0865,5.6,3.33,29.4,0.258,0.145,0.0,0.0,0.224,0.795,0.704,0.479,0.097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.174,0.24,0
STU_0376,JOB_0195,Data Analyst,0.3607,0.2857,0.1006,5.6,3.33,27.7,0.6,0.9,0.0,0.607,0.058,0.0,0.0,0.236,0.087,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.113,0.532,0.197,0.7,0
STU_0376,JOB_0085,Frontend Developer,0.4654,0.4,0.0808,5.6,3.33,27.8,0.069,0.272,0.0,0.0,0.25,0.795,0.704,0.479,0.075,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.25,0
STU_0376,JOB_0174,Backend Developer,0.1123,0.0,0.1119,5.6,3.33,23.9,0.7,0.8,0.0,0.0,0.164,0.0,0.0,0.679,0.8,0.424,0.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098,0
STU_0376,JOB_0057,Backend Developer,0.1123,0.0,0.1116,5.6,3.33,25.4,0.7,0.8,0.0,0.0,0.048,0.0,0.062,0.679,0.8,0.424,0.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186,0
STU_0377,JOB_0118,Frontend Developer,0.3357,0.2,0.0982,4.2,2.56,23.6,0.0,0.0,0.0,0.0,0.0,0.619,0.82,0.465,0.0,0.0,0.0,0.0,0.1,0.0,0.454,0.268,0.0,0.0,0.0,0.0,0
STU_0377,JOB_0073,Full Stack Developer,0.4462,0.3333,0.0965,4.2,2.56,33.2,0.0,0.0,0.0,0.0,0.0,0.519,0.62,0.765,0.0,0.031,0.422,0.0,0.0,0.0,0.028,0.042,0.0,0.157,0.0,0.0,0
STU_0377,JOB_0072,Backend Developer,0.5126,0.3333,0.0939,4.2,2.56,32.3,0.023,0.029,0.0,0.0,0.0,0.0,0.042,0.665,0.43,0.427,0.522,0.0,0.0,0.124,0.052,0.262,0.034,0.007,0.0,0.0,0
STU_0377,JOB_0052,DevOps Engineer,0.3661,0.2,0.0989,4.2,2.56,10.3,0.0,0.0,0.0,0.0,0.0,0.017,0.22,0.12,0.0,0.727,0.722,0.596,0.0,0.0,0.554,0.202,0.0,0.149,0.0,0.0,0
STU_0377,JOB_0151,ML Engineer,0.6366,0.4286,0.0731,4.2,2.56,14.6,0.223,0.0,0.067,0.0,0.315,0.0,0.1,0.0,0.0,0.527,0.522,0.0,0.0,0.0,0.0,0.031,0.0,0.006,0.272,0.0,0
STU_0378,JOB_0184,Backend Developer,0.4926,0.3333,0.0841,7.2,3.81,24.9,0.116,0.777,0.0,0.107,0.192,0.0,0.0,0.553,0.736,0.0,0.0,0.0,0.0,0.054,0.0,0.277,0.0,0.0,0.0,0.0,0
STU_0378,JOB_0084,Backend Developer,0.4926,0.3333,0.0871,7.2,3.81,19.4,0.116,0.777,0.0,0.289,0.135,0.0,0.0,0.553,0.736,0.0,0.0,0.0,0.0,0.0,0.0,0.282,0.0,0.0,0.0,0.065,0
STU_0378,JOB_0015,ML Engineer,0.4621,0.2857,0.0854,7.2,3.81,9.2,0.316,0.102,0.706,0.11,0.8,0.0,0.0,0.059,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.196,0.095,0.0,0.456,0.573,0
STU_0378,JOB_0036,Backend Developer,0.4926,0.3333,0.0806,7.2,3.81,22.1,0.116,0.777,0.0,0.256,0.186,0.0,0.0,0.553,0.736,0.0,0.0,0.0,0.0,0.0,0.0,0.096,0.094,0.0,0.0,0.0,0
STU_0378,JOB_0046,DevOps Engineer,0.9437,0.8,0.0288,7.2,3.81,27.5,0.016,0.041,0.083,0.131,0.192,0.0,0.043,0.0,0.0,0.163,0.0,0.052,0.0,0.0,0.0,0.096,0.072,0.0,0.054,0.053,1
STU_0379,JOB_0120,Data Analyst,0.5076,0.2857,0.1005,7.9,3.39,32.1,0.0,0.528,0.0,0.537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.467,0.0,0.0,0.0,0.493,0.634,0.0,0.0,0
STU_0379,JOB_0186,Full Stack Developer,0.5221,0.3333,0.0964,7.9,3.39,24.4,0.0,0.328,0.0,0.0,0.0,0.631,0.53,0.518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
STU_0379,JOB_0163,Frontend Developer,0.3395,0.0,0.1007,7.9,3.39,29.4,0.0,0.0,0.0,0.0,0.0,0.731,0.73,0.218,0.0,0.0,0.0,0.0,0.367,0.0,0.398,0.018,0.0,0.151,0.0,0.0,0
STU_0379,JOB_0020,Full Stack Developer,0.5221,0.3333,0.0951,7.9,3.39,32.3,0.0,0.328,0.0,0.0,0.0,0.631,0.53,0.518,0.0,0.0,0.0,0.116,0.0,0.0,0.0,0.0,0.0,0.085,0.0,0.0,0
STU_0379,JOB_0152,Full Stack Developer,0.5221,0.3333,0.0977,7.9,3.39,29.0,0.0,0.328,0.0,0.0,0.0,0.631,0.53,0.518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181,0.0,0.0,0
STU_0380,JOB_0080,Data Analyst,0.4202,0.2857,0.0946,6.3,4.0,28.4,0.587,0.764,0.0,0.81,0.001,0.0,0.146,0.0,0.058,0.0,0.008,0.036,0.048,0.0,0.0,0.0,0.0,0.562,0.0,0.36,0
STU_0380,JOB_0048,Frontend Developer,0.533,0.4,0.0936,6.3,4.0,24.4,0.09,0.0,0.0,0.0,0.0,0.69,0.823,0.215,0.0,0.0,0.0,0.209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
STU_0380,JOB_0155,Data Analyst,0.4202,0.2857,0.0916,6.3,4.0,13.1,0.587,0.764,0.086,0.81,0.01,0.068,0.0,0.0,0.123,0.0,0.0,0.226,0.048,0.0,0.0,0.0,0.0,0.562,0.0,0.36,0
STU_0380,JOB_0102,DevOps Engineer,0.3666,0.2,0.1018,6.3,4.0,10.7,0.587,0.0,0.006,0.0,0.0,0.0,0.025,0.0,0.0,0.357,0.716,0.876,0.0,0.0,0.061,0.0,0.0,0.0,0.0,0.0,0
STU_0380,JOB_0086,ML Engineer,0.3389,0.0,0.1094,6.3,4.0,18.2,0.887,0.16,0.694,0.15,0.588,0.0,0.087,0.0,0.067,0.157,0.516,0.201,0.0,0.0,0.0,0.0,0.0,0.0,0.302,0.36,0
STU_0381,JOB_0163,Frontend Developer,0.5849,0.4,0.0681,5.1,3.29,29.4,0.0,0.0,0.089,0.0,0.0,0.0,0.319,0.0,0.021,0.034,0.0,0.0,0.517,0.0,0.7,0.03,0.086,0.061,0.163,0.136,0
STU_0381,JOB_0018,Frontend Developer,0.5849,0.4,0.0672,5.1,3.29,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.319,0.0,0.037,0.214,0.0,0.122,0.517,0.0,0.7,0.0,0.141,0.05,0.0,0.032,0
STU_0381,JOB_0024,ML Engineer,0.3719,0.1429,0.0983,5.1,3.29,30.1,0.559,0.0,0.738,0.0,0.33,0.0,0.0,0.0,0.018,0.618,0.0,0.085,0.074,0.0,0.046,0.0,0.001,0.0,0.488,0.596,0
STU_0381,JOB_0089,Full Stack Developer,0.8564,0.5,0.0444,5.1,3.29,23.1,0.259,0.123,0.0,0.0,0.0,0.0,0.119,0.102,0.0,0.197,0.0,0.114,0.103,0.0,0.229,0.083,0.237,0.135,0.053,0.0,1
STU_0381,JOB_0001,Data Scientist,0.432,0.0,0.0947,5.1,3.29,18.2,0.559,0.123,0.738,0.361,0.13,0.0,0.0,0.0,0.035,0.196,0.0,0.084,0.517,0.0,0.166,0.0,0.213,0.033,0.115,0.696,0
STU_0382,JOB_0125,ML Engineer,0.8913,0.7143,0.0309,7.0,3.27,31.8,0.033,0.0,0.13,0.0,0.031,0.011,0.0,0.0,0.0,0.009,0.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157,0.044,1
STU_0382,JOB_0017,ML Engineer,0.8913,0.7143,0.0368,7.0,3.27,22.2,0.033,0.0,0.13,0.0,0.031,0.053,0.198,0.0,0.0,0.009,0.172,0.0,0.103,0.0,0.0,0.0,0.118,0.0,0.157,0.044,1
STU_0382,JOB_0080,Data Analyst,0.4563,0.2857,0.093,7.0,3.27,28.4,0.0,0.644,0.0,0.598,0.0,0.064,0.142,0.0,0.0,0.0,0.0,0.0,0.671,0.001,0.0,0.0,0.689,0.29,0.0,0.044,0
STU_0382,JOB_0150,ML Engineer,0.8913,0.7143,0.0372,7.0,3.27,8.2,0.033,0.0,0.13,0.0,0.031,0.065,0.108,0.0,0.0,0.009,0.172,0.0,0.045,0.0,0.037,0.0,0.116,0.0,0.157,0.044,1
STU_0382,JOB_0180,Backend Developer,0.6347,0.3333,0.0774,7.0,3.27,7.8,0.0,0.544,0.0,0.0,0.0,0.138,0.0,0.536,0.319,0.0,0.172,0.0,0.154,0.0,0.0,0.0,0.186,0.0,0.0,0.0,0
STU_0383,JOB_0089,Full Stack Developer,0.9036,0.6667,0.0405,3.2,2.35,23.1,0.0,0.04,0.0,0.0,0.124,0.246,0.119,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.141,0.263,0.05,0.0,1
STU_0383,JOB_0186,Full Stack Developer,0.9036,0.6667,0.0444,3.2,2.35,24.4,0.0,0.04,0.0,0.0,0.195,0.246,0.119,0.0,0.111,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.025,0.0,0.035,1
STU_0383,JOB_0131,Project Manager,0.336,0.0,0.1093,3.2,2.35,20.8,0.0,0.0,0.0,0.0,0.123,0.0,0.0,0.0,0.186,0.0,0.0,0.0,0.543,0.645,0.396,0.669,0.569,0.0,0.0,0.0,0
STU_0383,JOB_0138,Data Analyst,0.4548,0.2857,0.0899,3.2,2.35,26.3,0.0,0.24,0.0,0.414,0.118,0.0,0.0,0.0,0.094,0.0,0.0,0.0,0.443,0.0,0.0,0.0,0.669,0.672,0.181,0.506,0
STU_0383,JOB_0036,Backend Developer,0.7044,0.6667,0.0635,3.2,2.35,22.1,0.0,0.14,0.0,0.0,0.186,0.0,0.0,0.0,0.8,0.31,0.021,0.0,0.0,0.0,0.0,0.0,0.109,0.152,0.0,0.0,1
STU_0384,JOB_0027,Frontend Developer,0.3243,0.2,0.0996,0.9,3.08,28.1,0.0,0.0,0.0,0.0,0.027,0.836,0.9,0.0,0.0,0.0,0.0,0.189,0.417,0.0,0.347,0.007,0.206,0.126,0.0,0.0,0
STU_0384,JOB_0079,ML Engineer,0.5883,0.4286,0.0835,0.9,3.08,23.2,0.233,0.0,0.618,0.0,0.572,0.105,0.149,0.0,0.0,0.0,0.0,0.119,0.001,0.0,0.0,0.077,0.188,0.216,0.321,0.438,0
STU_0384,JOB_0188,Frontend Developer,0.3243,0.2,0.0989,0.9,3.08,13.0,0.0,0.0,0.0,0.0,0.057,0.836,0.9,0.0,0.0,0.0,0.0,0.144,0.417,0.0,0.347,0.188,0.056,0.145,0.0,0.0,0
STU_0384,JOB_0045,Frontend Developer,0.3243,0.2,0.1038,0.9,3.08,11.2,0.0,0.0,0.0,0.0,0.0,0.836,0.9,0.0,0.0,0.0,0.0,0.245,0.417,0.0,0.347,0.276,0.03,0.007,0.0,0.0,0
STU_0384,JOB_0141,ML Engineer,0.5883,0.4286,0.0774,0.9,3.08,8.4,0.233,0.0,0.618,0.0,0.572,0.072,0.164,0.0,0.0,0.0,0.0,0.289,0.0,0.0,0.0,0.117,0.005,0.043,0.321,0.438,0
STU_0385,JOB_0175,Full Stack Developer,0.3817,0.0,0.0913,5.4,3.63,23.7,0.28,0.478,0.0,0.0,0.046,0.603,0.492,0.508,0.0,0.0,0.236,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
STU_0385,JOB_0124,Data Analyst,0.4641,0.1429,0.095,5.4,3.63,11.9,0.28,0.678,0.07,0.755,0.034,0.0,0.05,0.0,0.0,0.084,0.0,0.023,0.117,0.0,0.0,0.0,0.29,0.231,0.0,0.543,0
STU_0385,JOB_0179,Backend Developer,0.3988,0.0,0.0987,5.4,3.63,21.3,0.38,0.578,0.0,0.115,0.063,0.08,0.0,0.408,0.496,0.387,0.336,0.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0
